Index,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Summation
463,4,5,0,0,0,3,5,0,6,0,0,1,0,24
464,4,4,2,0,0,3,3,0,6,0,0,1,0,23
465,4,3,2,1,1,4,4,0,0,0,0,0,0,19
466,0,3,4,3,0,6,3,1,0,3,1,0,1,25
467,2,5,3,0,0,3,3,2,6,4,1,1,1,31
468,7,2,1,0,1,2,3,2,0,0,1,0,0,19
469,1,3,4,2,1,6,7,0,0,4,0,0,1,29
470,4,4,2,0,1,3,3,3,6,4,2,2,1,35
471,2,5,2,2,0,4,4,0,5,0,0,1,0,25
472,4,5,0,0,0,3,3,0,0,3,0,0,1,19
473,5,4,0,0,0,2,4,0,5,0,0,1,0,21
474,3,3,3,2,0,4,4,0,6,0,0,1,0,26
475,3,3,3,0,1,4,3,0,0,0,0,0,0,17
476,2,2,5,0,0,4,5,0,5,0,0,1,0,24
477,0,3,3,3,0,6,7,2,6,3,1,1,1,36
478,4,2,3,0,0,3,2,0,0,0,0,0,0,14
479,2,7,1,0,0,3,1,0,6,0,0,1,0,21
480,8,1,0,0,0,1,1,0,0,4,0,0,1,16
481,6,2,1,0,0,2,1,0,0,0,0,0,0,12
482,4,3,3,0,0,3,6,0,0,0,0,0,0,19
483,0,0,4,5,0,8,7,2,6,4,1,1,1,39
484,2,5,1,2,0,4,3,2,6,4,1,1,1,32
485,2,5,1,3,0,4,2,2,0,2,1,0,1,23
486,2,4,4,1,0,4,4,0,0,0,0,0,0,19
487,7,2,0,0,0,2,2,0,0,5,0,0,1,19
488,6,3,0,0,0,2,3,0,0,0,0,0,0,14
489,4,1,1,4,0,6,6,0,6,4,0,2,1,35
490,7,2,0,0,0,2,3,0,0,2,0,0,1,17
491,2,5,3,0,0,3,3,0,0,0,0,0,0,16
492,3,3,3,1,0,4,8,0,0,0,0,0,0,22
493,2,7,1,0,0,3,1,1,0,0,1,0,0,16
494,0,2,6,2,0,6,7,0,5,0,0,1,0,29
495,3,2,3,1,1,4,2,0,6,0,0,1,0,23
496,1,3,5,1,0,5,2,0,0,0,0,0,0,17
497,1,3,4,2,1,6,7,2,6,4,1,1,1,39
498,5,3,1,0,0,3,6,0,0,0,0,0,0,18
499,3,5,1,2,0,4,3,2,6,2,1,1,1,31
500,3,2,3,2,1,4,3,2,6,3,1,2,1,33
501,2,6,2,0,0,3,2,2,6,3,1,1,1,29
502,5,4,0,0,0,2,3,0,6,2,0,1,1,24
503,2,4,3,1,1,4,3,2,6,4,1,1,1,33
504,5,0,4,0,0,4,3,0,6,0,0,1,0,23
505,2,4,3,0,0,4,7,0,6,0,0,1,0,27
506,0,8,1,0,0,3,5,2,0,4,1,0,1,25
507,2,5,3,0,0,3,4,0,5,2,0,1,1,26
508,0,7,2,0,0,4,3,2,6,4,1,1,1,31
509,1,4,0,5,0,6,3,2,6,5,1,1,2,36
510,4,0,4,2,0,5,3,0,6,0,0,1,0,25
511,1,2,7,0,0,5,7,2,6,4,1,1,1,37
512,4,2,3,1,0,3,6,0,6,0,0,1,0,26
513,0,5,4,0,0,4,3,0,0,1,0,0,1,18
514,0,5,4,0,0,4,1,2,6,4,1,1,1,29
515,2,3,4,2,1,5,6,2,6,0,1,1,0,33
516,3,5,1,1,0,3,5,2,6,4,1,1,1,33
517,2,5,2,2,0,4,3,2,5,4,1,1,1,32
518,8,1,1,0,0,2,3,0,0,3,0,0,1,19
519,7,2,1,0,1,2,3,0,0,0,0,0,0,16
520,1,7,1,1,0,3,5,0,5,0,0,1,0,24
521,2,6,1,0,0,3,5,0,5,0,0,1,0,23
522,4,4,0,1,0,3,1,0,0,7,0,0,1,21
523,2,2,4,1,1,5,6,2,6,4,1,1,1,36
524,2,6,2,0,0,3,2,0,5,0,0,1,0,21
525,5,4,0,0,0,3,5,2,6,4,1,1,1,32
526,1,7,2,0,0,3,5,0,0,3,0,0,1,22
527,0,0,7,2,0,5,8,0,0,0,0,0,0,22
528,2,4,2,1,0,4,1,0,6,0,0,1,0,21
529,2,4,3,1,0,4,4,2,0,4,1,0,1,26
530,3,5,2,1,1,3,1,0,0,0,0,0,0,16
531,3,3,3,1,0,3,1,0,6,4,0,1,1,26
532,3,3,4,1,1,4,3,0,0,1,0,0,1,21
533,4,3,2,1,0,3,2,2,5,2,1,1,1,27
534,4,4,1,1,1,3,5,1,0,4,1,0,1,26
535,0,4,5,0,0,5,6,2,6,4,1,1,1,35
536,7,2,1,0,0,2,3,0,5,0,0,1,0,21
537,0,2,5,2,0,6,2,2,6,0,1,1,0,27
538,0,5,4,0,0,4,6,0,0,0,0,0,0,19
539,0,0,5,2,2,8,8,2,0,5,1,0,2,35
540,0,6,3,0,0,4,8,0,0,0,0,0,0,21
541,3,4,4,0,0,4,5,2,6,0,1,2,0,31
542,3,5,2,1,0,3,3,0,6,0,0,1,0,24
543,3,2,0,4,0,6,4,0,0,0,0,0,0,19
544,2,5,2,1,0,3,3,1,5,3,1,1,1,28
545,2,0,7,0,0,5,2,0,0,2,0,0,1,19
546,0,9,0,0,0,3,4,2,6,3,1,1,1,30
547,1,7,2,0,0,3,5,0,0,2,0,0,1,21
548,3,0,6,0,0,4,3,0,0,0,0,0,0,16
549,0,0,0,0,9,0,2,2,0,0,1,0,0,14
550,0,2,5,2,1,6,8,0,5,0,0,1,0,30
551,2,4,3,2,0,5,5,0,6,3,0,1,1,32
552,3,3,4,0,0,3,3,1,0,4,1,0,2,24
553,5,4,0,0,0,2,6,0,6,3,0,1,1,28
554,3,2,3,2,0,4,3,0,0,0,0,0,0,17
555,4,0,5,0,0,3,4,2,0,2,1,0,1,22
556,2,6,0,1,0,3,3,0,6,0,0,1,0,22
557,5,0,5,0,0,4,4,2,6,3,1,2,1,33
558,4,3,2,1,0,3,3,2,5,3,1,1,1,29
559,1,5,4,0,0,4,3,2,6,4,1,1,1,32
560,3,5,2,0,0,3,6,0,0,0,0,0,0,19
561,2,1,4,3,0,5,7,2,6,4,1,1,2,38
562,5,4,0,0,0,2,3,0,6,0,0,1,0,21
563,3,5,2,0,0,3,3,2,5,2,1,1,1,28
564,2,7,0,0,0,3,4,0,0,0,0,0,0,16
565,4,0,5,0,0,4,2,2,0,1,1,0,1,20
566,0,6,3,0,0,4,6,0,0,3,0,0,1,23
567,3,4,3,1,0,4,6,0,0,0,0,0,0,21
568,5,3,2,0,0,3,3,0,6,0,0,1,0,23
569,2,5,2,2,0,4,3,2,6,4,1,1,1,33
570,3,6,0,0,0,3,2,0,0,0,0,0,0,14
571,2,5,2,0,0,3,6,0,6,0,0,1,0,25
572,4,4,2,0,0,3,4,0,0,0,0,0,0,17
573,6,3,1,0,0,2,2,0,0,2,0,0,1,17
574,4,2,4,0,0,4,3,2,6,3,1,1,1,31
575,1,1,7,1,0,6,8,0,6,0,0,1,0,31
576,1,3,5,1,0,4,5,0,5,0,0,1,0,25
577,2,3,5,0,0,5,8,0,6,0,0,1,0,30
578,0,4,5,0,0,4,3,0,5,0,0,1,0,22
579,1,3,4,3,0,7,3,0,6,0,0,2,0,29
580,2,5,2,1,0,4,1,0,0,0,0,0,0,15
581,4,2,3,1,0,3,3,0,6,1,0,1,1,25
582,1,4,4,1,0,4,8,0,5,4,0,1,1,33
583,2,4,3,1,1,4,6,0,0,0,0,0,0,21
584,4,2,4,0,0,3,6,2,6,4,1,1,1,34
585,8,0,1,0,0,1,1,2,0,0,1,0,0,14
586,0,6,3,0,0,4,6,2,0,1,1,0,1,24
587,3,5,2,0,0,3,4,0,6,6,0,2,1,32
588,0,8,1,0,0,3,5,0,0,0,0,0,0,17
589,0,9,0,0,0,3,4,0,0,0,0,0,0,16
590,7,1,0,0,1,3,3,0,0,3,0,0,1,19
591,3,3,3,0,0,4,1,0,6,3,0,1,1,25
592,0,0,9,0,0,6,6,2,6,4,1,1,1,36
593,4,4,2,0,0,3,4,2,5,2,1,1,1,29
594,1,4,4,0,0,4,1,2,6,3,1,1,1,28
595,0,1,5,4,1,7,8,0,0,0,0,0,0,26
596,0,9,0,0,0,4,6,0,0,2,0,0,1,22
597,0,5,4,0,0,4,6,0,0,0,0,0,0,19
598,0,2,4,3,1,6,8,0,0,0,0,0,0,24
599,1,5,4,0,0,4,3,0,0,0,0,0,0,17
600,3,4,2,1,1,4,4,0,0,6,0,0,2,27
601,0,4,5,0,0,4,8,0,0,0,0,0,0,21
602,1,6,3,0,0,3,3,0,0,4,0,0,1,21
603,2,6,2,0,0,3,4,0,0,5,0,0,1,23
604,1,4,4,1,0,4,5,0,5,0,0,1,0,25
605,5,4,0,0,0,2,2,0,6,0,0,1,0,20
606,1,3,5,1,0,4,7,2,0,0,1,0,0,24
607,6,3,0,0,0,2,4,0,0,3,0,0,1,19
608,3,3,3,0,0,3,3,0,6,4,0,1,1,27
609,0,3,4,2,0,5,8,2,0,4,1,0,1,30
610,3,4,2,0,0,3,5,2,5,4,1,1,1,31
611,4,3,3,0,0,3,3,2,0,3,1,0,1,23
612,1,4,4,1,0,4,6,2,0,4,1,0,2,29
613,0,9,0,0,0,3,7,0,6,0,0,1,0,26
614,0,2,3,2,3,8,6,0,6,0,0,1,0,31
615,2,6,1,0,0,3,5,0,0,0,0,0,0,17
616,1,5,4,0,0,4,4,0,0,0,0,0,0,18
617,5,4,1,1,0,3,4,0,0,0,0,0,0,18
618,4,5,0,0,0,2,3,0,0,0,0,0,0,14
619,0,4,5,0,0,4,5,2,6,2,1,1,1,31
620,5,2,2,2,1,4,6,2,0,3,1,0,1,29
621,6,3,1,1,0,2,5,2,0,4,1,0,1,26
622,2,4,3,1,1,4,4,2,5,2,1,1,1,31
623,6,3,1,1,0,3,1,0,0,2,0,0,1,18
624,3,4,4,0,0,4,4,1,0,0,1,0,0,21
625,0,3,2,5,0,7,4,0,0,0,0,0,0,21
626,4,3,3,0,0,3,3,2,0,3,1,0,1,23
627,3,2,3,2,0,4,3,0,6,0,0,1,0,24
628,4,4,1,1,1,3,1,0,0,0,0,0,0,15
629,9,0,0,0,0,1,1,0,0,3,0,0,1,15
630,0,4,5,0,0,4,6,2,6,2,1,2,1,33
631,0,2,3,2,3,8,6,0,6,0,0,2,0,32
632,5,4,0,0,0,2,5,0,0,4,0,0,1,21
633,3,4,4,0,0,3,4,2,6,4,1,1,1,33
634,2,5,3,0,0,3,3,0,0,2,0,0,1,19
635,4,4,1,1,0,3,6,2,6,4,1,1,1,34
636,8,1,0,0,0,2,1,0,6,0,0,1,0,19
637,0,9,0,0,0,3,4,2,0,2,1,0,1,22
638,0,3,4,3,1,7,7,0,0,3,0,0,1,29
639,0,5,4,0,0,4,6,0,0,2,0,0,1,22
640,5,3,1,0,0,2,2,0,5,0,0,1,0,19
641,2,1,6,1,0,5,8,2,6,3,1,1,1,37
642,3,3,4,0,0,4,3,0,0,0,0,0,0,17
643,0,6,3,0,0,4,2,2,6,2,1,1,1,28
644,6,2,1,0,0,2,1,0,5,0,0,1,0,18
645,4,3,3,0,0,3,2,2,6,4,1,1,1,30
646,0,5,4,0,0,4,6,0,0,0,0,0,0,19
647,1,4,4,1,0,4,4,2,6,4,1,1,1,33
648,0,4,4,2,0,5,3,0,7,6,0,3,1,35
649,3,6,0,0,0,3,8,0,0,4,0,0,1,25
650,4,4,1,0,0,3,3,0,6,0,0,1,0,22
651,3,4,4,0,0,4,6,2,0,0,1,0,0,24
652,4,5,1,0,0,2,2,2,0,1,1,0,1,19
653,3,2,3,1,1,4,3,0,0,4,0,0,1,22
654,2,3,4,1,0,4,1,0,0,0,0,0,0,15
655,1,6,3,0,0,4,3,0,6,0,0,1,0,24
656,1,4,3,2,0,4,1,0,6,0,0,1,0,22
657,2,2,6,0,0,4,4,0,6,3,0,1,1,29
658,2,6,1,0,0,3,5,2,0,1,1,0,1,22
659,0,2,5,2,0,6,3,0,6,0,0,1,0,25
660,5,4,0,0,0,2,3,0,0,0,0,0,0,14
661,3,3,2,1,0,3,2,0,0,0,0,0,0,14
662,1,2,4,3,1,6,7,2,6,4,1,1,1,39
663,5,2,3,1,0,3,4,0,0,0,0,0,0,18
664,3,3,4,1,0,3,6,0,0,4,0,0,1,25
665,4,5,0,0,0,2,3,2,6,6,1,1,1,31
666,2,4,3,2,0,4,1,0,0,3,0,0,1,20
667,2,3,4,2,1,5,7,0,0,0,0,0,0,24
668,3,4,0,3,0,4,8,2,0,3,1,0,1,29
669,2,5,3,0,0,3,1,0,5,0,0,1,0,20
670,0,7,2,0,0,4,4,0,6,0,0,1,0,24
671,3,4,2,1,0,4,2,2,6,3,1,1,1,30
672,0,2,5,2,0,6,8,2,6,0,1,2,0,34
673,3,4,2,0,0,3,3,2,0,2,1,0,1,21
674,0,3,5,2,0,5,8,0,0,0,0,0,0,23
675,0,5,4,0,0,4,6,0,6,0,0,1,0,26
676,5,3,2,0,0,3,6,0,0,4,0,0,2,25
677,2,4,3,1,0,4,3,0,0,0,0,0,0,17
678,8,1,1,0,0,2,3,2,5,2,1,1,1,27
679,1,6,3,0,0,4,7,0,0,3,0,0,1,25
680,1,4,2,2,2,6,1,2,0,0,1,0,0,21
681,3,3,3,2,0,5,8,0,6,4,0,1,1,36
682,3,0,5,2,0,5,5,0,6,0,0,1,0,27
683,1,3,6,0,0,4,7,0,0,5,0,0,1,27
684,2,7,1,0,0,3,1,2,6,4,1,1,1,29
685,1,2,6,2,0,6,7,2,6,4,1,2,1,40
686,3,3,3,2,1,4,4,0,0,6,0,0,1,27
687,2,4,4,0,0,4,6,0,0,3,0,0,1,24
688,2,5,3,1,0,4,2,2,0,1,1,0,1,22
689,5,4,0,0,0,2,5,2,6,2,1,1,1,29
690,3,6,0,0,0,3,2,2,6,2,1,1,1,27
691,5,4,0,0,0,2,3,0,0,0,0,0,0,14
692,5,2,2,0,0,2,2,2,0,3,1,0,1,20
693,4,3,2,1,0,3,2,2,0,2,1,0,1,21
694,6,2,2,1,0,2,5,2,0,3,1,0,1,25
695,4,1,0,4,0,5,5,0,0,3,0,0,1,23
696,0,5,4,0,0,4,7,2,0,3,1,0,1,27
697,1,1,8,0,0,5,6,0,6,0,0,1,0,28
698,6,3,1,0,0,2,1,0,5,0,0,1,0,19
699,3,2,3,2,1,4,3,0,5,0,0,1,0,24
700,0,6,3,0,0,4,6,0,0,1,0,0,1,21
701,5,4,0,0,0,2,1,0,0,2,0,0,1,15
702,3,4,3,1,0,3,3,2,0,3,1,0,1,24
703,0,3,4,3,1,7,7,2,6,4,1,1,1,40
704,1,6,3,0,0,4,7,0,0,0,0,0,0,21
705,3,4,3,1,0,3,3,2,6,4,1,2,1,33
706,1,3,4,2,1,5,6,2,6,4,1,1,1,37
707,7,0,2,0,0,2,2,1,0,3,1,0,1,19
708,2,5,3,0,0,3,3,2,0,4,1,0,1,24
709,0,6,3,0,0,4,6,0,0,4,0,0,1,24
710,1,7,2,0,0,3,1,0,0,0,0,0,0,14
711,8,1,1,0,0,2,5,2,0,4,1,0,1,25
712,6,2,1,0,0,2,1,2,0,3,1,0,1,19
713,1,7,2,1,0,4,3,0,0,0,0,0,0,18
714,4,5,0,0,0,3,4,0,5,0,0,1,0,22
715,5,3,1,0,0,2,1,0,6,0,0,1,0,19
716,0,2,5,2,1,6,8,1,6,4,1,1,1,38
717,5,4,0,0,0,2,3,0,0,0,0,0,0,14
718,1,1,8,0,0,5,6,2,5,2,1,1,1,33
719,2,6,0,1,0,3,3,0,0,0,0,0,0,15
720,3,2,5,0,0,4,3,2,0,4,1,0,1,25
721,8,1,1,0,0,2,5,0,0,0,0,0,0,17
722,1,5,4,0,0,4,3,2,6,4,1,1,1,32
723,6,2,2,0,1,3,1,0,0,0,0,0,0,15
724,2,5,3,1,0,4,3,0,6,0,0,1,0,25
725,0,5,5,0,0,4,5,1,0,4,1,0,1,26
726,2,7,0,0,0,3,3,2,6,4,1,2,1,31
727,3,6,1,0,0,3,3,0,0,0,0,0,0,16
728,4,3,2,2,0,4,2,0,0,2,0,0,1,20
729,1,1,5,3,0,6,7,2,0,4,1,0,1,31
730,6,3,1,1,0,3,3,0,6,0,0,1,0,24
731,1,5,3,1,0,4,1,2,6,2,1,1,1,28
732,1,6,1,0,2,5,6,0,6,0,0,1,0,28
733,2,6,2,0,0,3,2,0,6,0,0,1,0,22
734,5,2,2,0,0,3,1,0,5,0,0,1,0,19
735,5,3,2,0,0,3,1,0,6,0,0,1,0,21
736,6,2,1,0,0,2,1,0,6,0,0,2,0,20
737,2,4,4,0,0,4,4,0,6,0,0,1,0,25
738,2,5,3,0,0,3,1,0,0,0,0,0,0,14
739,2,2,4,2,1,5,8,0,6,0,0,1,0,31
740,1,6,2,1,0,4,8,2,6,4,1,1,1,37
741,5,3,1,2,0,4,1,1,0,3,1,0,1,22
742,0,4,5,0,0,4,8,0,5,0,0,1,0,27
743,5,4,1,0,0,3,1,0,0,0,0,0,0,14
744,4,5,0,0,0,3,4,0,6,0,0,1,0,23
745,0,5,3,2,0,5,7,0,6,3,0,2,1,34
746,6,3,1,1,0,2,1,0,0,0,0,0,0,14
747,0,0,4,5,0,7,6,0,6,3,0,1,1,33
748,0,0,9,0,0,6,6,0,0,0,0,0,0,21
749,3,5,2,1,0,3,1,2,0,2,1,0,1,21
750,0,6,3,0,0,4,3,0,0,4,0,0,1,21
751,2,4,4,0,0,3,3,0,5,0,0,1,0,22
752,5,2,3,1,0,3,2,2,0,1,1,0,1,21
753,7,2,1,0,0,2,3,0,6,0,0,1,0,22
754,4,4,1,1,0,3,3,0,5,0,0,1,0,22
755,0,7,0,2,0,4,2,2,0,3,1,0,2,23
756,3,5,2,0,0,3,4,0,0,5,0,0,2,24
757,4,4,2,0,0,3,3,2,0,2,1,0,1,22
758,2,2,5,0,0,4,4,0,0,0,0,0,0,17
759,4,3,2,1,0,3,3,2,0,3,1,0,1,23
760,1,4,4,1,0,4,1,0,0,0,0,0,0,15
761,0,5,4,0,0,4,6,2,6,4,1,1,1,34
762,2,5,3,0,0,3,2,0,6,4,0,2,1,28
763,0,5,4,0,0,4,1,2,0,4,1,0,1,22
764,0,5,4,0,0,4,5,2,6,3,1,1,1,32
765,2,2,3,3,0,5,5,0,0,4,0,0,1,25
766,7,2,0,0,0,2,3,0,6,0,0,1,0,21
767,4,4,1,1,1,3,6,0,6,4,0,1,1,32
768,0,1,5,4,1,7,7,0,5,3,0,1,1,35
769,2,3,4,0,0,4,4,0,0,0,0,0,0,17
770,0,4,5,0,0,4,3,1,0,4,1,0,1,23
771,3,4,3,1,0,3,3,2,6,3,1,1,1,31
772,0,5,4,0,0,4,3,0,6,6,0,2,1,31
773,2,4,4,1,0,4,6,0,0,4,0,0,1,26
774,1,4,4,1,0,4,4,2,6,3,1,1,1,32
775,9,0,0,0,0,2,3,0,8,7,0,6,1,36
776,5,3,1,0,0,3,3,0,5,0,0,1,0,21
777,3,5,0,2,0,4,3,0,6,0,0,1,0,24
778,3,5,1,1,0,3,6,2,6,4,1,1,1,34
779,1,2,6,2,1,6,6,2,6,4,1,2,1,40
780,2,5,2,2,0,4,3,0,0,2,0,0,1,21
781,3,4,4,0,0,4,5,0,0,3,0,0,1,24
782,0,0,9,0,0,5,7,0,6,0,0,1,0,28
783,6,3,1,0,1,2,3,2,5,3,1,1,1,29
784,1,7,2,0,0,3,6,1,0,0,1,0,0,21
785,1,3,4,2,0,5,8,2,6,4,1,2,1,39
786,3,4,3,1,0,4,6,0,5,0,0,1,0,27
787,1,3,4,2,1,5,6,0,5,0,0,1,0,28
788,6,3,1,0,1,2,3,2,0,1,1,0,1,21
789,3,3,3,1,0,4,6,0,6,0,0,1,0,27
790,4,5,0,0,0,3,4,2,5,4,1,1,1,30
791,4,4,2,0,0,3,1,1,0,3,1,0,1,20
792,3,5,1,1,0,3,4,2,0,4,1,0,1,25
793,3,4,2,0,0,3,3,2,0,3,1,0,1,22
794,4,2,0,2,2,6,2,0,0,0,0,0,0,18
795,6,2,1,0,0,2,1,2,0,2,1,0,1,18
796,6,3,0,0,0,3,3,2,6,3,1,1,1,29
797,0,4,0,5,0,6,3,0,5,0,0,1,0,24
798,2,3,3,2,0,5,7,2,0,3,1,0,1,29
799,4,1,4,2,0,4,4,2,0,0,1,0,0,22
800,2,2,5,0,0,4,8,2,0,3,1,0,1,28
801,0,6,3,0,0,4,7,0,0,0,0,0,0,20
802,0,7,0,2,0,4,4,0,0,3,0,0,1,21
803,7,2,0,0,0,1,5,0,5,0,0,1,0,21
804,6,0,3,0,0,3,8,2,6,2,1,1,1,33
805,1,3,5,1,1,5,7,0,6,0,0,1,0,30
806,0,0,4,5,0,8,7,0,0,0,0,0,0,24
807,5,2,3,0,0,2,2,0,6,0,0,1,0,21
808,5,3,1,1,0,3,1,1,5,1,1,1,1,24
809,2,7,2,0,0,3,1,2,0,3,1,0,1,22
810,5,2,2,0,0,3,4,0,0,0,0,0,0,16
811,0,1,4,5,0,6,8,0,6,4,0,1,1,36
812,0,0,8,1,0,5,6,2,6,4,1,1,1,35
813,2,0,7,1,0,6,3,0,0,0,0,0,0,19
814,3,6,0,0,0,3,3,0,0,0,0,0,0,15
815,1,6,3,0,0,4,7,2,0,2,1,0,1,27
816,1,4,4,1,0,5,7,2,6,4,1,1,1,37
817,6,0,3,0,0,3,4,2,6,4,1,2,1,32
818,0,4,5,0,0,5,6,0,0,4,0,0,1,25
819,0,9,0,0,0,4,5,0,6,0,0,1,0,25
820,0,3,3,3,0,5,8,0,5,0,0,1,0,28
821,0,0,9,0,0,6,4,0,0,0,0,0,0,19
822,1,6,3,0,0,4,4,0,0,0,0,0,0,18
823,7,2,0,0,0,2,3,2,0,4,1,0,1,22
824,6,3,1,0,0,2,4,2,0,2,1,0,1,22
825,5,4,0,0,0,3,1,0,6,3,0,1,1,24
826,3,1,4,1,2,6,6,0,0,0,0,0,0,23
827,2,2,6,0,0,4,4,2,6,4,1,2,1,34
828,0,5,4,0,0,4,6,0,0,2,0,0,1,22
829,5,0,4,0,0,4,3,2,5,5,1,1,1,31
830,3,3,3,0,0,3,3,2,6,3,1,1,1,29
831,3,4,3,1,0,3,3,0,5,3,0,1,1,27
832,6,0,3,0,0,3,5,2,6,4,1,1,1,32
833,3,3,3,2,1,4,5,2,6,4,1,1,1,36
834,4,5,0,0,0,3,4,0,6,0,0,1,0,23
835,2,0,5,2,0,5,7,2,6,4,1,1,1,36
836,5,4,0,0,0,2,3,0,6,0,0,1,0,21
837,2,4,4,0,0,4,4,0,0,0,0,0,0,18
838,3,4,2,1,0,3,6,2,6,4,1,1,1,34
839,0,4,5,0,0,4,4,0,6,0,0,1,0,24
840,5,3,2,0,0,3,3,0,6,3,0,1,1,27
841,2,7,1,0,0,3,1,2,0,2,1,0,1,20
842,1,3,5,1,0,5,7,0,0,4,0,0,1,27
843,4,5,1,0,0,3,7,0,0,3,0,0,1,24
844,4,2,3,0,0,3,2,2,0,1,1,0,1,19
845,0,6,3,0,0,4,8,0,5,0,0,1,0,27
846,3,5,2,1,1,3,2,0,0,0,0,0,0,17
847,0,1,5,4,1,7,7,0,6,0,0,1,0,32
848,0,5,3,1,0,4,4,0,6,4,0,1,1,29
849,3,3,3,0,0,3,4,0,0,0,0,0,0,16
850,1,6,3,0,0,4,3,2,0,0,1,0,0,20
851,4,2,3,2,0,4,3,0,0,0,0,0,0,18
852,2,2,5,0,0,4,4,0,6,0,0,1,0,24
853,0,8,1,0,0,3,3,2,0,1,1,0,1,20
854,4,5,0,0,0,2,3,0,6,0,0,1,0,21
855,4,2,3,1,0,3,5,0,0,6,0,0,1,25
856,3,5,2,0,0,3,6,0,6,3,0,1,1,30
857,1,4,4,1,0,5,7,2,0,4,1,0,1,30
858,0,5,4,0,0,4,6,2,6,4,1,1,1,34
859,9,0,0,0,0,2,3,2,0,0,1,0,0,17
860,0,4,2,4,1,6,6,2,6,4,1,2,1,39
861,0,0,4,5,0,7,6,1,0,2,1,0,1,27
862,5,2,2,0,0,3,2,0,6,0,0,1,0,21
863,1,2,5,2,0,5,8,0,0,0,0,0,0,23
864,3,2,4,0,0,4,8,0,6,0,0,2,0,29
865,4,4,2,0,0,3,3,2,6,3,1,1,1,30
866,2,4,4,1,0,5,6,2,6,3,1,1,1,36
867,3,4,3,0,0,3,7,0,0,3,0,0,1,24
868,3,4,3,0,0,3,2,0,0,0,0,0,0,15
869,1,2,4,3,1,6,6,2,6,6,1,1,1,40
870,3,4,3,1,0,3,3,0,6,0,0,1,0,24
871,9,0,0,0,0,2,8,2,0,0,1,0,0,22
872,2,4,3,1,0,4,3,2,6,3,1,1,1,31
873,3,4,3,1,0,3,3,2,6,4,1,1,1,32
874,5,2,1,1,1,4,1,2,0,3,1,0,1,22
875,5,4,0,0,0,3,3,0,6,5,0,1,1,28
876,2,3,4,2,1,5,8,2,6,4,1,1,1,40
877,3,1,2,4,0,6,8,2,6,4,1,1,1,39
878,0,4,5,0,0,5,4,2,0,5,1,0,1,27
879,0,0,9,0,0,4,7,0,0,0,0,0,0,20
880,1,4,2,4,0,6,5,0,6,0,0,1,0,29
881,3,6,0,0,0,3,2,2,0,2,1,0,1,20
882,5,4,0,0,0,2,4,1,6,3,1,1,1,28
883,3,4,2,1,0,4,4,0,0,0,0,0,0,18
884,6,2,2,1,0,2,4,0,0,0,0,0,0,17
885,0,5,4,0,0,4,3,2,6,4,1,1,1,31
886,5,2,2,1,0,3,4,0,0,0,0,0,0,17
887,2,7,1,0,0,3,1,2,0,2,1,0,1,20
888,2,4,3,1,1,4,6,0,0,3,0,0,1,25
889,4,3,2,0,0,3,6,3,6,4,2,1,1,35
890,2,4,3,1,1,4,1,1,0,3,1,0,1,22
891,0,7,0,2,0,5,3,2,0,4,1,0,1,25
892,3,4,3,1,0,3,5,0,0,0,0,0,0,19
893,0,0,5,0,4,0,3,2,0,3,1,0,1,19
894,2,5,2,0,0,3,5,0,0,3,0,0,1,21
895,0,5,4,0,0,4,3,0,0,0,0,0,0,16
896,0,6,3,0,0,4,8,0,0,4,0,0,1,26
897,0,1,4,2,2,7,8,0,6,0,0,2,0,32
898,4,4,1,1,1,3,1,0,0,2,0,0,1,18
899,4,4,2,0,0,3,3,2,0,1,1,0,1,21
900,0,2,7,1,0,5,8,0,0,0,0,0,0,23
901,0,0,9,0,0,5,4,0,0,0,0,0,0,18
902,3,5,2,1,1,3,1,0,0,4,0,0,1,21
903,3,4,3,1,0,4,5,0,6,0,0,1,0,27
904,0,2,5,3,1,6,8,2,6,3,1,1,1,39
905,6,3,1,1,0,2,3,2,6,2,1,1,1,29
906,6,2,1,0,1,2,3,0,0,0,0,0,0,15
907,1,6,2,1,0,4,8,0,0,0,0,0,0,22
908,1,5,4,0,0,4,3,2,0,4,1,0,1,25
909,5,3,2,0,1,3,2,0,0,1,0,0,1,18
910,1,1,8,0,0,5,6,0,6,3,0,1,1,32
911,2,4,3,1,1,4,3,2,6,4,1,1,1,33
912,3,6,0,0,0,3,8,0,0,3,0,0,1,24
913,2,3,3,2,1,5,3,2,0,4,1,0,1,27
914,4,4,1,1,1,3,1,2,0,2,1,0,1,21
915,5,4,0,0,0,2,6,0,0,0,0,0,0,17
916,3,3,3,1,0,4,1,1,0,0,1,0,0,17
917,1,5,3,0,0,3,4,0,6,0,0,1,0,23
918,0,8,1,1,0,3,3,0,6,0,0,1,0,23
919,0,1,8,0,0,5,3,2,6,4,1,1,1,32
920,0,0,8,1,0,5,6,0,0,0,0,0,0,20
921,7,2,1,0,0,2,3,0,6,0,0,1,0,22
922,0,6,3,0,0,4,3,0,6,3,0,2,1,28
923,0,4,5,0,0,4,5,2,6,3,1,1,1,32
924,3,4,3,1,0,4,5,2,6,4,1,1,1,35
925,0,4,5,0,0,4,6,0,0,4,0,0,1,24
926,5,3,2,0,0,3,3,2,6,0,1,1,0,26
